tweet,username,target
Baldwin Park I605 S / Ramona Blvd **Trfc Collision-No Inj** http://m.chp.ca.gov/incident.aspx?id=190223LA00848,chp_la,0
Santa Fe Springs I605 S / Alondra Blvd Ofr **Trfc Collision-1141 Enrt** http://m.chp.ca.gov/incident.aspx?id=190223LA00825,chp_la,0
Baldwin Park I210 W / I210 W I605 N Con **Live or Dead Animal** http://m.chp.ca.gov/incident.aspx?id=190223LA00789,chp_la,0
Westminster I605 S / Katella Av Onr **Trfc Collision-No Inj** http://m.chp.ca.gov/incident.aspx?id=190223OC00115,chp_ocounty,0
OCCC I605 S / Katella Av Onr **Trfc Collision-No Inj** http://m.chp.ca.gov/incident.aspx?id=190223LA00714,chp_la,0
Santa Fe Springs I605 S / Peck Rd **Trfc Collision-1141 Enrt** http://m.chp.ca.gov/incident.aspx?id=190223LA00303,chp_la,0
Westminster I405 N / I405 N I605 N Con **Traffic Break** http://m.chp.ca.gov/incident.aspx?id=190223OC00011,chp_ocounty,0
Baldwin Park I605 S / Ramona Blvd **Trfc Collision-Unkn Inj** http://m.chp.ca.gov/incident.aspx?id=190223LA00011,chp_la,0
Baldwin Park I605 N / I605 N I210 E Con **Trfc Collision-Unkn Inj** http://m.chp.ca.gov/incident.aspx?id=190222LA03130,chp_la,0
Santa Fe Springs I605 S / Telegraph Rd **Trfc Collision-No Inj** http://m.chp.ca.gov/incident.aspx?id=190222LA03048,chp_la,0
Santa Fe Springs I605 S / I5 S **Trfc Collision-No Inj** http://m.chp.ca.gov/incident.aspx?id=190222LA02949,chp_la,0
East LA Sr60 E / I605 **Trfc Collision-No Inj** http://m.chp.ca.gov/incident.aspx?id=190222LA02766,chp_la,0
Santa Fe Springs I105 E / I605 **Trfc Collision-No Inj** http://m.chp.ca.gov/incident.aspx?id=190222LA02465,chp_la,0
Santa Fe Springs I105 E I605 Con / I105 E I605 N Con **Trfc Collision-No Inj** http://m.chp.ca.gov/incident.aspx?id=190222LA02408,chp_la,0
Santa Fe Springs I105 E / I605 **Trfc Collision-Unkn Inj** http://m.chp.ca.gov/incident.aspx?id=190222LA02342,chp_la,0
Santa Fe Springs I605 S / Beverly Blvd **Trfc Collision-No Inj** http://m.chp.ca.gov/incident.aspx?id=190222LA02251,chp_la,0
Santa Fe Springs Sr91 W / Eo I605 **Trfc Collision-No Inj** http://m.chp.ca.gov/incident.aspx?id=190222LA02213,chp_la,0
Santa Fe Springs I605 N / Rosecrans Ave **Trfc Collision-No Inj** http://m.chp.ca.gov/incident.aspx?id=190222LA01997,chp_la,0
Baldwin Park I605 N / Valley Blvd **Trfc Collision-1141 Enrt** http://m.chp.ca.gov/incident.aspx?id=190222LA01771,chp_la,0
LAFSP I605 N / Valley Blvd **Trfc Collision-1141Enrt** http://m.chp.ca.gov/incident.aspx?id=190222LAFSP00177,chp_la,0
CLEARED - disabled vehicle:I-30 eastbound I-35E/US-67/US-77/Exit 44B Dallas left Ln blocked,511dfw,1
CLEARED - disabled vehicle:I-30 eastbound I-35E/US-67/US-77/Exit 44B Dallas left Ln blocked,511DFWDallas,1
Just letting you all know that per Bart attendants and clipper card customer service: you cannot call to get a refund if you had to exit the same station you entered due to the gas leak until tomorrow and the refund takes 30 days!!! Bart is messing up! #bart,baffledgenius1,1
disabled vehicle:I-30 eastbound I-35E/US-67/US-77/Exit 44B Dallas left Ln blocked,511dfw,1
disabled vehicle:I-30 eastbound I-35E/US-67/US-77/Exit 44B Dallas left Ln blocked,511DFWDallas,1
"INCIDENT:I-95 SOUTH PAST EXIT 59 MD 150 EASTERN AVE (SB) 3/4 SOUTHBOUND-3 RIGHT TRAFFIC LANES, RIGHT SHOULDER CLOSED. #MDTraffic 30",MD511State,1
"Reminder Exit Interviews are tomorrow, Monday 2/25. Frosh 2:45 PM Seniors 3:30 PM JV 3:45 PM Returning Varsity Players 4:00 PM Location for meetings will be done in Room E100 or the end Health Room.",NVD_BoysHoops,1
I-40 E in Knox Co High Traffic Volumes between EXIT 392: US-11W/RUTLEDGE PIKE MM 395 (MM: 395) at 1:30 PM 2/24 est clear by 9:00 PM 2/24 (E,TNinterstate40,1
I-40 E in Knox Co High Traffic Volumes between EXIT 392: US-11W/RUTLEDGE PIKE MM 395 (MM: 395) at 1:30 PM 2/24 est clear by 9:00 PM 2/24 (E,Knoxville511,1
I-40 E in Knox Co High Traffic Volumes between EXIT 392: US-11W/RUTLEDGE PIKE MM 395 (MM: 395) at 1:30 PM 2/24 est clear by 9:00 PM 2/24 (E,TN511,1
"Updated: Crash in Duval on I-295 W north at Exit 30 Dunn Ave, left lane blocked. Last updated at 01:33:32PM. http://fl511.com/EventDetails/District%202/451696",fl511_state,1
"Updated: Crash in Duval on I-295 W north at Exit 30 Dunn Ave, left lane blocked. Last updated at 01:33:32PM. http://fl511.com/EventDetails/District%202/451696",fl511_northeast,1
Delays - STAMFORD #I95 South at Exit 9 (US 1(MAIN ST)) at 2/24/2019 1:30:29 PM #cttraffic,CTDOT_District3,1
Delays - STAMFORD #I95 South at Exit 9 (US 1(MAIN ST)) at 2/24/2019 1:30:29 PM #cttraffic,CTDOT_Statewide,1
"Updated: Crash in Duval on I-295 W north at Exit 30 Dunn Ave, left lane blocked. Last updated at 01:21:46PM. http://fl511.com/EventDetails/District%202/451696",fl511_state,1
"Updated: Crash in Duval on I-295 W north at Exit 30 Dunn Ave, left lane blocked. Last updated at 01:21:46PM. http://fl511.com/EventDetails/District%202/451696",fl511_northeast,1
"New: Unconfirmed crash in Duval on I-295 W north at Exit 30 Dunn Ave, left lane blocked. Last updated at...http://fl511.com/EventDetails/District%202/451696",fl511_state,1
"New: Unconfirmed crash in Duval on I-295 W north at Exit 30 Dunn Ave, left lane blocked. Last updated at...http://fl511.com/EventDetails/District%202/451696",fl511_northeast,1
#Belfast @cboiofficial finished &amp; a lot people leaving @TECBelfast Queens Road - some delays can be expected in this area for next 30 mins - consider using Dee St / Sydenham By Pass exit - good traffic signal timing to get you out of the area at this jct @BelfastHarbour (18:15),TrafficwatchNI,1
Switch your energy provider to #BulbEnergy. Especially if you're a #BritishGas customer! Use my #BulbEnergy link to get £50 free credit + they also refund your exit fees http://bit.ly/SwitchToCleanEnergy See how much you could save in 30 seconds #lowerbills #britishgas #cleanenergy,GetGreenEnergyy,1
Crash cleared on I-95 SB at Exit 30 (Roosevelt Ave. - Central Falls) in Pawtucket,RIDOTNews,1
"Politics was broken because of all those years in the EU when MPs rubberstamped EU initiatives. No doubt there are potential MPs out there realising that come 30 March and our exit from the EU, that Parliament will matter again. Proposed food tariffs next week will be a start.",mikesmlea,1
"Crash, Left lane blocked on I-95 SB at Exit 30 (Roosevelt Ave. - Central Falls) in Pawtucket",RIDOTNews,1
I-40 W in Davidson Co Debris at EXIT 205: 46TH AV. / WEST NASHVILLE at 9:51 AM 2/24 est clear by 12:30 PM 2/24,TNinterstate40,1
I-40 W in Davidson Co Debris at EXIT 205: 46TH AV. / WEST NASHVILLE at 9:51 AM 2/24 est clear by 12:30 PM 2/24,Nashville511,1
I-40 W in Davidson Co Debris at EXIT 205: 46TH AV. / WEST NASHVILLE at 9:51 AM 2/24 est clear by 12:30 PM 2/24,TN511,1
I-40 W in Davidson Co Debris at EXIT 205: 46TH AV. / WEST NASHVILLE at 9:51 AM 2/24 est clear by 11:30 AM 2/24,TNinterstate40,1
I-40 W in Davidson Co Debris at EXIT 205: 46TH AV. / WEST NASHVILLE at 9:51 AM 2/24 est clear by 11:30 AM 2/24,Nashville511,1
I-40 W in Davidson Co Debris at EXIT 205: 46TH AV. / WEST NASHVILLE at 9:51 AM 2/24 est clear by 11:30 AM 2/24,TN511,1
I-35 in both directions: Road closed. Between Exit 111: US 30 (Ames) and Exit 190: US 18; IA 27 (near Clear Lake). The road is closed due to a winter storm. Last updated today at 9:59am CST,WXSchnack,1
Congestion: Location : The A19 northbound exit slip to the A174 Reason : Congestion Status : Currently Active Return To Normal : Normal traffic conditions are expected between 16:15 and 16:30 on 24 February 2019,TeessideTraffic,1
"this game may not be for everyone i understand, but the thing i really like about this is that because the cooldowns are short, i can just casually wait for 30 min to 1 hour and i’ll go in harvest everything and exit the app and only battle once i’ve got enough credits",_tomotsuka,1
I-40 W in Davidson Co Debris at EXIT 205: 46TH AV. / WEST NASHVILLE at 9:51 AM 2/24 est clear by 10:30 AM 2/24,TNinterstate40,1
I-40 W in Davidson Co Debris at EXIT 205: 46TH AV. / WEST NASHVILLE at 9:51 AM 2/24 est clear by 10:30 AM 2/24,Nashville511,1
I-40 W in Davidson Co Debris at EXIT 205: 46TH AV. / WEST NASHVILLE at 9:51 AM 2/24 est clear by 10:30 AM 2/24,TN511,1
M62 J28 westbound exit | Westbound | Congestion Location : The M62 westbound exit slip at junction J28 . Reason : Congestion. Status : Currently Active. Return To Normal : Normal traffic conditions are expected between 15:30 and 15:45 on 24 February 2019. Delay : There a…,WazeYorkshire,1
"Today 13:30, Zincirlikuyu station metrobus exit: Commuters risk backbone or head injury; walkways and stairs at the center of the city where thousands pass by the hour are under snow&amp;ice! Umimaginable in a properly managed municipality transportation sytem in the rest ofEurope ",istanbulbul,1
"This is what I-35 south of Ellendale looked like at 9:01a, as the first @MnDOT plows get to work. I-35 between Exit 26: MN 30 (Ellendale) &amp; Iowa is closed. I-90 in southern MN is also closed. ",MikeAugustyniak,1
"$ZSAN 2/ 21 Entry &gt; $3.0 Risk &lt; $2.85 PT $3.50 Exit $3.30, $3.42, $3.24 Alerted in chat for those were holding to $3.70 and break over $3.70 to $4. It then ran to $5 mid-morning. ANOTHER WINNER IN TURBO Come join http://bit.ly/2Rn4M9CTurboTrading try a 3 day free trial #Traders",stewdomer,1
CLEARED - emergency maintenance:I-30 westbound TX-12-LOOP/Exit 38 Dallas various Lns blocked,511dfw,1
CLEARED - emergency maintenance:I-30 westbound TX-12-LOOP/Exit 38 Dallas various Lns blocked,511DFWDallas,1
emergency maintenance:I-30 westbound TX-12-LOOP/Exit 38 Dallas various Lns blocked,511dfw,1
emergency maintenance:I-30 westbound TX-12-LOOP/Exit 38 Dallas various Lns blocked,511DFWDallas,1
"Any lingering rain or storms will exit out before noon, given the winds behind the front no lingering drizzle is expected but winds of up to 30 mph are possible and 60-65 for @amsupdates working with @RaceWeather #NASCAR",NASCAR_WXMAN,1
"Wow this kid is living a good life, we used to sleep in dormitories with 30 plus other kids. She is back from the exit weekend. #BoardingSchoolLife https://www.instagram.com/p/BuRCwciDCrf/?utm_source=ig_twitter_share&amp;igshid=cemlg84ardy0",dissyrascal,1
CLEARED - emergency maintenance:I-30 westbound Belt Line Rd/Exit 34 Grand Prairie various Lns blocked,511dfw,1
CLEARED - emergency maintenance:I-30 westbound Belt Line Rd/Exit 34 Grand Prairie various Lns blocked,511DFWDallas,1
Death ur wrong. It does exit. My wife tells me that she wants me next life. She likes my 30.45cm She is your sister.,ugandaasians,1
emergency maintenance:I-30 westbound Belt Line Rd/Exit 34 Grand Prairie various Lns blocked,511dfw,1
emergency maintenance:I-30 westbound Belt Line Rd/Exit 34 Grand Prairie various Lns blocked,511DFWDallas,1
BREAKING - FHP tells us 1 person was hit & killed on I-4W in Polk County. Only 1 lane is open right now (Exit 30 near Kathleen Road) #tampatraffic,LaurenWFTS,1
Cleared: Motor Vehicle Accident - GREENWICH #I95 South 0.13 miles before Exit 2 (LOUDEN ST) at 2/24/2019 7:30:05 AM,CTDOT_Statewide,1
Cleared: Motor Vehicle Accident - GREENWICH #I95 South 0.13 miles before Exit 2 (LOUDEN ST) at 2/24/2019 7:30:05 AM,CTDOT_District3,1
"Thanks. ok , my problems ADD next language, my DEF ON Serbian , add Language Slovak, (code 30) ,and Hungarian , and Romanian. Englis US, After 30 ...error and exit script. Crete only DEF SERBIAN its ok . Thanks ",Maxo_kovacica,1
Are they today's social facists? Can pro brexit labour win a g/e? Will you continue to enable brexit or are you opposed to it? Guess on brexit we'll see where you stand in the next 30 days and in 2022 we'll see what the electorate think. Revoke #art50 exit #Brexit vote #labour,TomBurke01,1
"Updated: Crash in Hillsborough on I-75 south at Exit 254 US-301, all lanes blocked. Last updated at 05:30:57AM. http://fl511.com/EventDetails/District%207/846342",fl511_i75,1
"Updated: Crash in Hillsborough on I-75 south at Exit 254 US-301, all lanes blocked. Last updated at 05:30:57AM. http://fl511.com/EventDetails/District%207/846342",fl511_tampabay,1
"Updated: Crash in Hillsborough on I-75 south at Exit 254 US-301, all lanes blocked. Last updated at 05:30:57AM. http://fl511.com/EventDetails/District%207/846342",fl511_state,1
CLEARED - abandoned vehicle:I-30 westbound I-635/Exit 56 Mesquite various Lns blocked,511dfw,1
CLEARED - abandoned vehicle:I-30 westbound I-635/Exit 56 Mesquite various Lns blocked,511DFWDallas,1
CLEARED - accident:I-30 eastbound 2nd Ave/Exit 47 Dallas various Lns blocked,511dfw,1
CLEARED - accident:I-30 eastbound 2nd Ave/Exit 47 Dallas various Lns blocked,511DFWDallas,1
Exactly. How can anyone negotiate any sort of deal without an alternative? It's absolutely idiotic to think you can negotiate anything whatsoever with no decision timeline and hust being able to walk away. Only option at present IS no deal exit in 30 odd days,CharlesQuint3,1
"Cleared: Planned construction in Orange on I-4 east at Exit 90 SR-414, right lane blocked. Last updated at 04:30:17AM.",fl_511_i4,1
"Cleared: Planned construction in Orange on I-4 east at Exit 90 SR-414, right lane blocked. Last updated at 04:30:17AM.",fl511_central,1
"Cleared: Planned construction in Orange on I-4 east at Exit 90 SR-414, right lane blocked. Last updated at 04:30:17AM.",fl511_state,1
CLEARED - accident:I-30 eastbound Lawnview Ave/Exit 49 Dallas various Lns blocked,511dfw,1
CLEARED - accident:I-30 eastbound Lawnview Ave/Exit 49 Dallas various Lns blocked,511DFWDallas,1
EXIT CLOSED I-70 WB TO SHREVE AVE USE ALT ROUTE EST. CLEARANCE TIME: 4:30 AM,StLouisTraffic,1
accident:I-30 eastbound Lawnview Ave/Exit 49 Dallas various Lns blocked,511dfw,1
accident:I-30 eastbound Lawnview Ave/Exit 49 Dallas various Lns blocked,511DFWDallas,1
Upfront Malajila (33) probably will be released (stealing a salary) Brockie (31) nearing the exit Laffor (34) sub Ali meza (27) not playing Tade (30) will need to be replaced in a season Another young lethal centre forward is a need ,Mirasse_,1
accident:I-30 eastbound 2nd Ave/Exit 47 Dallas various Lns blocked,511dfw,1
accident:I-30 eastbound 2nd Ave/Exit 47 Dallas various Lns blocked,511DFWDallas,1
CLEARED: Crash on I-76 eastbound between Exit 341 - Montgomery Dr/West River Dr and Exit 342 - US 13/US 30 West.,511PAPhilly,1
CLEARED: Crash on I-76 eastbound between Exit 341 - Montgomery Dr/West River Dr and Exit 342 - US 13/US 30 West.,511PAStatewide,1
"Updated: Crash in Orange on I-4 west at Exit 79 John Young Pkwy, 2 left lanes blocked. Last updated at 03:30:21AM. http://fl511.com/EventDetails/District%205/943386",fl511_central,1
"Updated: Crash in Orange on I-4 west at Exit 79 John Young Pkwy, 2 left lanes blocked. Last updated at 03:30:21AM. http://fl511.com/EventDetails/District%205/943386",fl511_state,1
"Updated: Crash in Orange on I-4 west at Exit 79 John Young Pkwy, 2 left lanes blocked. Last updated at 03:30:21AM. http://fl511.com/EventDetails/District%205/943386",fl_511_i4,1
CLEARED: Multi vehicle crash on I-95 southbound between Exit 23 - Girard Ave/Lehigh Ave and Exit: I-676/US 30 - CENTRAL PHILA/CALLOWHILL ST.,511PAPhilly,1
CLEARED: Multi vehicle crash on I-95 southbound between Exit 23 - Girard Ave/Lehigh Ave and Exit: I-676/US 30 - CENTRAL PHILA/CALLOWHILL ST.,511PAStatewide,1
"Even the final exit polls werent that far off. The differences largely had to do with rounding. The big change was Likud got 30, exits said 27.667 and Zionist Union got 24 not 26.667. That gap is big in terms of narrative. But the error required is less than 1%. 8/?",wccubbison,1
"Barcelona midfielder Ivan Rakitic, 30, says he wants to stay at the Nou Camp after facing questions about a potential exit.",iamNulad,1
UPDATE: Multi vehicle crash on I-95 southbound between Exit 23 - Girard Ave/Lehigh Ave and Exit: I-676/US 30 - CENTRAL PHILA/CALLOWHILL ST. There is a lane restriction.,511PAPhilly,1
UPDATE: Multi vehicle crash on I-95 southbound between Exit 23 - Girard Ave/Lehigh Ave and Exit: I-676/US 30 - CENTRAL PHILA/CALLOWHILL ST. There is a lane restriction.,511PAStatewide,1
UPDATE: Crash on I-76 eastbound between Exit 341 - Montgomery Dr/West River Dr and Exit 342 - US 13/US 30 West. There is a lane restriction.,511PAPhilly,1
UPDATE: Crash on I-76 eastbound between Exit 341 - Montgomery Dr/West River Dr and Exit 342 - US 13/US 30 West. There is a lane restriction.,511PAStatewide,1
Crash on I-76 eastbound between Exit 341 - Montgomery Dr/West River Dr and Exit 342 - US 13/US 30 West. There is a lane restriction.,511PAPhilly,1
Crash on I-76 eastbound between Exit 341 - Montgomery Dr/West River Dr and Exit 342 - US 13/US 30 West. There is a lane restriction.,511PAStatewide,1
Multi vehicle crash on I-95 southbound between Exit 23 - Girard Ave/Lehigh Ave and Exit: I-676/US 30 - CENTRAL PHILA/CALLOWHILL ST. There is a lane restriction.,511PAPhilly,1
Multi vehicle crash on I-95 southbound between Exit 23 - Girard Ave/Lehigh Ave and Exit: I-676/US 30 - CENTRAL PHILA/CALLOWHILL ST. There is a lane restriction.,511PAStatewide,1
UPDATE: Crash on I-76 westbound at Exit 344 - I-676/US 30 East. There is a ramp restriction.,511PAPhilly,1
UPDATE: Crash on I-76 westbound at Exit 344 - I-676/US 30 East. There is a ramp restriction.,511PAStatewide,1
Crash on I-76 westbound at Exit 344 - I-676/US 30 East. There is a ramp restriction.,511PAPhilly,1
Crash on I-76 westbound at Exit 344 - I-676/US 30 East. There is a ramp restriction.,511PAStatewide,1
"Get 30 kids to clean up after themselves, push in chairs, and exit a room in under 10 mins.",bren_wagner,1
Just entered my full position on BTT. Very excited about its future! My plan is to exit 30% of my capital when certain events occur. I expect i can exit 30% by Oct-Dec 2019!,FxKilla14,1
Came from fort Pierre to sf and then brookings to Ivanhoe mn. I90 was snow packed and icy. I29 had spots snow packed and icy. Sd hwy 30 pretty bad drifting on the west bound lane exit off of i29 to hwy 30 dangerous heavy drifting and mn hwy 19 same as hwy 30.,BenBarry9,1
CLEARED: Crash on I-76 eastbound between Exit 342 - US 13/US 30 West and Exit 343 - Spring Garden St/Haverford Ave.,511PAPhilly,1
CLEARED: Crash on I-76 eastbound between Exit 342 - US 13/US 30 West and Exit 343 - Spring Garden St/Haverford Ave.,511PAStatewide,1
Motor Vehicle Accident - WATERBURY #I84 West at Exit 25 (PLANK RD EAST) at 2/23/2019 11:50:30 PM #cttraffic,CTDOT_District4,1
Motor Vehicle Accident - WATERBURY #I84 West at Exit 25 (PLANK RD EAST) at 2/23/2019 11:50:30 PM #cttraffic,CTDOT_Statewide,1
UPDATE: Crash on I-76 eastbound between Exit 342 - US 13/US 30 West and Exit 343 - Spring Garden St/Haverford Ave. There is a shoulder closed.,511PAPhilly,1
UPDATE: Crash on I-76 eastbound between Exit 342 - US 13/US 30 West and Exit 343 - Spring Garden St/Haverford Ave. There is a shoulder closed.,511PAStatewide,1
Crash on I-76 eastbound between Exit 342 - US 13/US 30 West and Exit 343 - Spring Garden St/Haverford Ave. There is a lane restriction.,511PAPhilly,1
Crash on I-76 eastbound between Exit 342 - US 13/US 30 West and Exit 343 - Spring Garden St/Haverford Ave. There is a lane restriction.,511PAStatewide,1
"Now, being stuck in worse traffic than rush hour at 11:30 at night because the MTO decided closing off several kilometers of the Queensway to remove snowbanks at one single exit, that I could do without.",PXAbstraction,1
abandoned vehicle:I-30 westbound I-635/Exit 56 Mesquite various Lns blocked,511dfw,1
abandoned vehicle:I-30 westbound I-635/Exit 56 Mesquite various Lns blocked,511DFWDallas,1
"5/ It's a matter of how much insolvency is too much insolvency for the market to bear? I'd guess they have 50% assets to liabilities. Eventually, at a certain level of insolvency (30%? 10%?), people will panic and bitfinex will halt withdrawals and exit scam or do another haircut",andr3w321,1
“Smoke Rise Studios” #Smokerisestudios #OgN Exit30 #MGMT #AmazeMeVisuals #AMV #hiphop #hiphopproducer #producerlife #producer #Atlanta #love #ATL #beats #LA #MIA #NY… https://www.instagram.com/iamamaze/p/BuP3X86ghvm/?utm_source=ig_twitter_share&amp;igshid=1uivdlxr1qgxv,YoungAmaze,1
Motor Vehicle Accident - STAMFORD #I95 South 0.20 miles before Exit 7 (ATLANTIC ST) at 2/23/2019 9:02:30 PM #cttraffic,CTDOT_Statewide,1
Motor Vehicle Accident - STAMFORD #I95 South 0.20 miles before Exit 7 (ATLANTIC ST) at 2/23/2019 9:02:30 PM #cttraffic,CTDOT_District3,1
CLEARED: Police activity on I-95 southbound between Exit 23 - Girard Ave/Lehigh Ave and Exit: I-676/US 30 - CENTRAL PHILA/CALLOWHILL ST.,511PAPhilly,1
CLEARED: Police activity on I-95 southbound between Exit 23 - Girard Ave/Lehigh Ave and Exit: I-676/US 30 - CENTRAL PHILA/CALLOWHILL ST.,511PAStatewide,1
@FamilyGras how much more could you suck it? Going on 30 minutes sitting in the same place waiting to exit at the shitty Clearview Mall!!! #neveragain,ijkl5839,1
"According to the Freeborn County Sheriff's office, MNDOT is closing I90 at exit 146 in Alden at 7:30 p.m.",chizad7,1
"At 6:30 PM CST, 1 NNE East Nashville [Davidson Co, TN] SOCIAL MEDIA reports FLASH FLOOD. SOUTHBOUND PORTION OF ELLINGTON NEAR THE DOUGLAS EXIT IS COVERED BY AN ESTIMATED 5 TO 6 INCHES OF WATER. https://mesonet.agron.iastate.edu/lsr/#OHX/201902240030/201902240030",iembot_ohx,1
UPDATE: Disabled vehicle on I-95 southbound between Mile Post: 22.5 and Exit: I-676/US 30 - CENTRAL PHILA/CALLOWHILL ST. There is a lane restriction.,511PAPhilly,1
UPDATE: Disabled vehicle on I-95 southbound between Mile Post: 22.5 and Exit: I-676/US 30 - CENTRAL PHILA/CALLOWHILL ST. There is a lane restriction.,511PAStatewide,1
Cleared: Incident on #I295 NB at North of Exit 29 - US 30,511NY,1
Disabled vehicle on I-95 southbound between Mile Post: 22.5 and Exit: I-676/US 30 - CENTRAL PHILA/CALLOWHILL ST. There is a lane restriction.,511PAPhilly,1
Disabled vehicle on I-95 southbound between Mile Post: 22.5 and Exit: I-676/US 30 - CENTRAL PHILA/CALLOWHILL ST. There is a lane restriction.,511PAStatewide,1
CLEARED: Crash on I-95 southbound between Exit 32 - Academy Rd/Linden Ave and Exit 30 - Cottman Ave/Rhawn St.,511PAPhilly,1
CLEARED: Crash on I-95 southbound between Exit 32 - Academy Rd/Linden Ave and Exit 30 - Cottman Ave/Rhawn St.,511PAStatewide,1
Disabled truck on I-295 northbound North of Exit 29 - US 30 (Barrington) right lane closed,511nji295,1
Incident on #I295 NB at North of Exit 29 - US 30 http://511ny.org/EventDetails/TRANSCOM/ORI196340901,511NY,1
UPDATE: Crash on I-95 southbound between Exit 32 - Academy Rd/Linden Ave and Exit 30 - Cottman Ave/Rhawn St. There is a lane restriction.,511PAPhilly,1
UPDATE: Crash on I-95 southbound between Exit 32 - Academy Rd/Linden Ave and Exit 30 - Cottman Ave/Rhawn St. There is a lane restriction.,511PAStatewide,1
Crash on I-95 southbound between Exit 30 - Cottman Ave/Rhawn St and Exit 27 - Bridge St/Harbison Ave. There is a lane restriction.,511PAPhilly,1
Crash on I-95 southbound between Exit 30 - Cottman Ave/Rhawn St and Exit 27 - Bridge St/Harbison Ave. There is a lane restriction.,511PAStatewide,1
"Barcelona midfielder Ivan Rakitic, 30, says he wants to stay at the Nou Camp after facing questions about a potential exit. (Marca)",BarclaysLeague,1
Regular season stats mean nothing in the playoffs son. Bron and KD averaged 30+ points in the playoffs. What happened to Paul George?? He made a early exit out the playoffs because of the damn UTAH JAZZ ,love_vs_hate999,1
"I-40 E in Shelby Co Highway Maintenance Unscheduled at EXIT 2: CHELSEA AV., SMITH AV. at 5:59 PM 2/23 est clear by 7:30 PM 2/23",TNinterstate40,1
"I-40 E in Shelby Co Highway Maintenance Unscheduled at EXIT 2: CHELSEA AV., SMITH AV. at 5:59 PM 2/23 est clear by 7:30 PM 2/23",Memphis511,1
"I-40 E in Shelby Co Highway Maintenance Unscheduled at EXIT 2: CHELSEA AV., SMITH AV. at 5:59 PM 2/23 est clear by 7:30 PM 2/23",TN511,1
CLEARED - accident:I-30 eastbound I-35E/US-77/Exit 44A Dallas left Ln blocked,511dfw,1
CLEARED - accident:I-30 eastbound I-35E/US-77/Exit 44A Dallas left Ln blocked,511DFWDallas,1
accident:I-30 eastbound I-35E/US-77/Exit 44A Dallas left Ln blocked,511dfw,1
accident:I-30 eastbound I-35E/US-77/Exit 44A Dallas left Ln blocked,511DFWDallas,1
I-40 W in Shelby Co Crash Multiple Vehicles at EXIT 1B: US-51 / DANNY THOMAS BLVD. at 3:29 PM 2/23 est clear by 4:30 PM 2/23,TNinterstate40,1
I-40 W in Shelby Co Crash Multiple Vehicles at EXIT 1B: US-51 / DANNY THOMAS BLVD. at 3:29 PM 2/23 est clear by 4:30 PM 2/23,Memphis511,1
I-40 W in Shelby Co Crash Multiple Vehicles at EXIT 1B: US-51 / DANNY THOMAS BLVD. at 3:29 PM 2/23 est clear by 4:30 PM 2/23,TN511,1
Welcome back your two-time state champion Lady Blazers at the Scholl Center at 5:30 pm! The Michigan City Fire and Police Department will escort the team in from the exit on I-94!,MarquetteHS,1
"Not accepting mediocrity fyi. But I think need to collectively tone down the dramatization by at least 50%. If we lose 2 people act like we lost by 30, and so on. I hate seeing ""this team is going nowhere"" &amp; ""1st round exit coming up"". Criticism being done extremely incorrectly.",DeviantInternus,1
CLEARED - accident:I-30 eastbound I-35E/US-77/Exit 44A Dallas various Lns blocked,511dfw,1
CLEARED - accident:I-30 eastbound I-35E/US-77/Exit 44A Dallas various Lns blocked,511DFWDallas,1
[Notice-LTA] Accident on TPE (towards PIE) after Pasir Ris Dr 12 Exit. Avoid lane 3 #SG_Alerts (04:30),SG_Alerts,1
The world knows US & Taliban were in talks for many months for US safe exit after its failed Invasion war in Afg for 18 yrs. Trying to give new twist with China angle.. After Soviet withdrawal India took the brunt for last 30 yrs in #Kashmir &amp; thousands killed,Khan_hits,1
I-40 E in Shelby Co Crash Multiple Vehicles at EXIT 16: SR-177 / GERMANTOWN at 2:14 PM 2/23 est clear by 3:30 PM 2/23,TNinterstate40,1
I-40 E in Shelby Co Crash Multiple Vehicles at EXIT 16: SR-177 / GERMANTOWN at 2:14 PM 2/23 est clear by 3:30 PM 2/23,Memphis511,1
I-40 E in Shelby Co Crash Multiple Vehicles at EXIT 16: SR-177 / GERMANTOWN at 2:14 PM 2/23 est clear by 3:30 PM 2/23,TN511,1
"Let's talk about how I grabbed a ticket, entered the airport parking garage, got out of my car, and immediately threw my ticket away. Realized that without it, I'll have to pay $30 to exit, immediately shoved my hand into the trash can, and retrieved it FROM THE WET BOTTOM.",carlyxnichole,1
accident:I-30 eastbound I-35E/US-77/Exit 44A Dallas various Lns blocked,511dfw,0
accident:I-30 eastbound I-35E/US-77/Exit 44A Dallas various Lns blocked,511DFWDallas,0
"Cleared: Multi-vehicle crash in Miami-Dade on I-95 north beyond Exit 11 NW 151 St, 2 left lanes blocked. Last updated at 02:30:34PM.",fl511_state,0
"Cleared: Multi-vehicle crash in Miami-Dade on I-95 north beyond Exit 11 NW 151 St, 2 left lanes blocked. Last updated at 02:30:34PM.",fl511_southeast,0
"Cleared: Multi-vehicle crash in Miami-Dade on I-95 north beyond Exit 11 NW 151 St, 2 left lanes blocked. Last updated at 02:30:34PM.",fl511_i95,0
Ready for more ? 20.30 @Frosinone1928 v. @OfficialASRoma Roma are unbeaten in 7 league matches win and it's a point off Top 4 Frosinone are winless in 15 Serie A home matches - Snap this streak and they exit the danger zone Olsen starts #LiveOnStrive,strivesport,0
