,tweet,username,date,after_incident,langs
1677,"Graffiti Tracking: 1131 Olympic Blvd, Santa Monica, CA 90404, USA",594Graffiti,Wed Apr 18 14:29:17 +0000 2018,0,en
1678,A pretty sunny Tuesday afternoon ...on the way home from work ! @La Cienega And Santa Monica Blvd https://www.instagram.com/p/BhsSu-IAWWx/,culu2012,Wed Apr 18 00:44:20 +0000 2018,0,en
1679,"Graffiti Tracking: 1131 Olympic Blvd, Santa Monica, CA 90404, USA",594Graffiti,Tue Apr 17 19:51:40 +0000 2018,0,en
1680,"A crash is being cleared to the shoulder. in #CulverCity on I-405 SB before Hwy 90, stopped traffic back to Santa Monica Blvd #LAtraffic",TotalTrafficLA,Tue Apr 17 19:50:08 +0000 2018,0,en
1681,"Morning 1 And literally, the sun comes up over Santa Monica Blvd. #ireallydislikethatsong… https://www.instagram.com/p/BhrORU3gfvu/",jenniferpricci,Tue Apr 17 14:44:25 +0000 2018,0,en
1682,"Crash with a motorcycle blocking the left lane in #WestLa on I-405 SB at Santa Monica Blvd, stopped traffic back to Wilshire Blvd #LAtraffic",TotalTrafficLA,Tue Apr 17 00:00:08 +0000 2018,0,en
1683,"Graffiti Tracking: 1914 Cloverfield Blvd, Santa Monica, CA 90404, USA",594Graffiti,Mon Apr 16 18:04:36 +0000 2018,0,en
1684,"I'm at Starbucks 8951 Santa Monica Blvd in West Hollywood, CA https://www.swarmapp.com/c/8ZGkEY51VAI",seanmfranklin,Mon Apr 16 15:29:40 +0000 2018,0,en
1685,"Graffiti Tracking: 1 Ocean Park Blvd, Santa Monica, CA 90405, USA",594Graffiti,Mon Apr 16 14:56:39 +0000 2018,0,en
1686,"Graffiti Tracking: 1-99 Ocean Park Blvd, Santa Monica, CA 90405, USA",594Graffiti,Mon Apr 16 14:50:18 +0000 2018,0,en
1687,"Graffiti Tracking: 10 Ocean Park Blvd, Santa Monica, CA 90405, USA",594Graffiti,Mon Apr 16 14:49:49 +0000 2018,0,en
1688,"Earlier stalled car moved out of lanes in #DowntownLa on US-101 SB before 110 Pasadena Fwy, stopped traffic back to Santa Monica Blvd",TotalTrafficLA,Fri Apr 13 22:15:29 +0000 2018,0,en
1689,"Stalled car blocking the right lane in #DowntownLa on US-101 SB before 110 Pasadena Fwy, stopped traffic back to Santa Monica Blvd",TotalTrafficLA,Fri Apr 13 22:09:38 +0000 2018,0,en
1690,Santa Monica Blvd ...Sunset View on Thursday evening ..on the way home from work ! @West… https://www.instagram.com/p/BhgC7VHgYIB/,culu2012,Fri Apr 13 20:53:25 +0000 2018,0,en
1691,"Graffiti Tracking: 1030 Olympic Blvd, Santa Monica, CA 90404, USA",594Graffiti,Fri Apr 13 15:02:17 +0000 2018,0,en
1692,"Graffiti Tracking: 1 Ocean Park Blvd, Santa Monica, CA 90405, USA",594Graffiti,Fri Apr 13 14:55:28 +0000 2018,0,en
1693,"Come sing with Luis tomorrow at our Santa Monica Studio on 2640 Lincoln Blvd, 90405. Sign up… https://www.instagram.com/p/BhftzhehMeh/",bailabailamusic,Fri Apr 13 03:29:04 +0000 2018,0,en
1694,"I'm at Starbucks 8951 Santa Monica Blvd in West Hollywood, CA https://www.swarmapp.com/c/b0Cz1XvsKhx",seanmfranklin,Thu Apr 12 17:55:11 +0000 2018,0,en
1695,"Accident, center lane blocked in #WestLa on I-405 NB before Wilshire Blvd, stopped traffic back to Santa Monica Blvd, delay of 5 mins",TotalTrafficLA,Thu Apr 12 03:12:26 +0000 2018,0,en
1696,"Graffiti Tracking: 88-172 Ocean Park Blvd, Santa Monica, CA 90405, USA",594Graffiti,Wed Apr 11 15:22:00 +0000 2018,0,en
1697,"Graffiti Tracking: 8-46 Ocean Park Blvd, Santa Monica, CA 90405, USA",594Graffiti,Wed Apr 11 15:17:28 +0000 2018,0,en
1698,"I'm at Starbucks 8951 Santa Monica Blvd in West Hollywood, CA https://www.swarmapp.com/c/ii3GRKJGXPQ",seanmfranklin,Wed Apr 11 15:15:47 +0000 2018,0,en
1699,Isa will be teaching all day at the Baila Baila Studio Santa Monica on 2640 Lincoln Blvd.… https://www.instagram.com/p/Bhb0Y_IH9lS/,bailabailamusic,Wed Apr 11 15:09:38 +0000 2018,0,en
1700,"Graffiti Tracking: 405 Olympic Blvd, Santa Monica, CA 90401, USA",594Graffiti,Tue Apr 10 18:31:00 +0000 2018,0,en
1701,"Graffiti Tracking: 3133 Lincoln Blvd, Santa Monica, CA 90405, USA",594Graffiti,Tue Apr 10 17:29:48 +0000 2018,0,en
1702,"Graffiti Tracking: 1-99 Ocean Park Blvd, Santa Monica, CA 90405, USA",594Graffiti,Tue Apr 10 14:57:03 +0000 2018,0,en
1703,"Graffiti Tracking: 10 Ocean Park Blvd, Santa Monica, CA 90405, USA",594Graffiti,Tue Apr 10 14:56:29 +0000 2018,0,en
1704,"Graffiti Tracking: 1911 Lincoln Blvd, Santa Monica, CA 90405, USA",594Graffiti,Tue Apr 10 14:36:14 +0000 2018,0,en
1705,"Graffiti Tracking: 1622 Wilshire Blvd, Santa Monica, CA 90403, USA",594Graffiti,Tue Apr 10 14:35:01 +0000 2018,0,en
1706,"Graffiti Tracking: 815 Pico Blvd, Santa Monica, CA 90405, USA",594Graffiti,Tue Apr 10 06:00:25 +0000 2018,0,en
1707,"Stalled big rig blocking the right lane in #Hollywood on US-101 SB before Melrose Ave, stopped traffic back to Santa Monica Blvd #LAtraffic",TotalTrafficLA,Tue Apr 10 00:42:43 +0000 2018,0,en
1708,"Earlier stalled car moved out of lanes in #Hollywood on US-101 NB before Gower St, stopped traffic back to Santa Monica Blvd #LAtraffic",TotalTrafficLA,Mon Apr 09 23:30:25 +0000 2018,0,en
1709,"Stalled car in the middle lane in #Hollywood on US-101 NB before Gower St, stopped traffic back to Santa Monica Blvd, delay of 13 mins",TotalTrafficLA,Mon Apr 09 23:24:29 +0000 2018,0,en
1710,"Back Tue for Santa Monica lunch 1130-230 at @Company3 method_studios 3401 Exposition Blvd, Santa… https://www.instagram.com/p/BhXaeRtHojk/",thefixonwheels,Mon Apr 09 22:06:11 +0000 2018,0,en
1711,"Graffiti Tracking: 1828 Wilshire Blvd, Santa Monica, CA 90403, USA",594Graffiti,Mon Apr 09 21:44:58 +0000 2018,0,en
1712,"Graffiti Tracking: 1705 Ocean Park Blvd, Santa Monica, CA 90405, USA",594Graffiti,Mon Apr 09 20:22:43 +0000 2018,0,en
1713,"Graffiti Tracking: 1655 Lincoln Blvd, Santa Monica, CA 90404, USA",594Graffiti,Mon Apr 09 17:13:50 +0000 2018,0,en
1714,"Graffiti Tracking: 10 Ocean Park Blvd, Santa Monica, CA 90405, USA",594Graffiti,Mon Apr 09 14:50:11 +0000 2018,0,en
1715,"Today I am walking the length of Wilshire Blvd, which is 16 miles. DTLA to Santa Monica. Feets… https://www.instagram.com/p/BhUUfu5ltCV/",revolution23,Sun Apr 08 17:16:14 +0000 2018,0,en
1716,"Graffiti Tracking: 1030 Olympic Blvd, Santa Monica, CA 90404, USA",594Graffiti,Sat Apr 07 06:00:40 +0000 2018,0,en
1717,"Crash blocking the left lane in #Silverlake on US-101 SB before Silver Lk Blvd, stopped traffic back to Santa Monica Blvd, delay of 14 mins",TotalTrafficLA,Fri Apr 06 23:13:53 +0000 2018,0,en
1718,"Graffiti Tracking: 3101 Ocean Park Blvd, Santa Monica, CA 90405, USA",594Graffiti,Fri Apr 06 16:25:23 +0000 2018,0,en
1719,"Graffiti Tracking: 1800 Olympic Blvd, Santa Monica, CA 90404, USA",594Graffiti,Thu Apr 05 17:18:47 +0000 2018,0,en
1720,"Graffiti Tracking: 3033-3099 Wilshire Blvd, Santa Monica, CA 90403, USA",594Graffiti,Thu Apr 05 15:38:25 +0000 2018,0,en
1721,"Graffiti Tracking: 939-999 Olympic Blvd, Santa Monica, CA 90404, USA",594Graffiti,Thu Apr 05 14:23:45 +0000 2018,0,en
1722,"Graffiti Tracking: 1808 Lincoln Blvd, Santa Monica, CA 90404, USA",594Graffiti,Wed Apr 04 20:53:00 +0000 2018,0,en
1723,"Graffiti Tracking: 1820 Olympic Blvd, Santa Monica, CA 90404, USA",594Graffiti,Wed Apr 04 20:26:40 +0000 2018,0,en
1724,"Graffiti Tracking: 1330-1398 Olympic Blvd, Santa Monica, CA 90404, USA",594Graffiti,Wed Apr 04 20:23:40 +0000 2018,0,en
1725,"Graffiti Tracking: 181 Ocean Park Blvd, Santa Monica, CA 90405, USA",594Graffiti,Wed Apr 04 19:55:31 +0000 2018,0,en
1726,"Graffiti Tracking: 10 Ocean Park Blvd, Santa Monica, CA 90405, USA",594Graffiti,Wed Apr 04 14:59:03 +0000 2018,0,en
1727,"DJing at Vampire Lounge Wednesday• April 4th• 8pm-12am 9865 S. Santa Monica Blvd Beverly Hills,… https://www.instagram.com/p/BhIrPAqFijz/",Joel_Simpson,Wed Apr 04 04:44:02 +0000 2018,0,en
1728,"A crash is blocking the carpool and left lane. in #Inglewood on I-405 SB after I-105, stopped traffic back to Santa Monica Blvd #LAtraffic",TotalTrafficLA,Tue Apr 03 22:37:11 +0000 2018,0,en
1729,"Graffiti Tracking: 1818 Cloverfield Blvd, Santa Monica, CA 90404, USA",594Graffiti,Tue Apr 03 19:26:47 +0000 2018,0,en
1730," Only in 2 days. hamishanderson1 at @thetroubadour (9081 N Santa Monica Blvd, West Hollywood),… https://www.instagram.com/p/BhHcVo4hWL3/",kristinjuel,Tue Apr 03 17:16:25 +0000 2018,0,en
1731,"Graffiti Tracking: 48-86 Ocean Park Blvd, Santa Monica, CA 90405, USA",594Graffiti,Tue Apr 03 06:01:38 +0000 2018,0,en
1732,"Graffiti Tracking: 2807 Ocean Park Blvd, Santa Monica, CA 90405, USA",594Graffiti,Mon Apr 02 22:14:58 +0000 2018,0,en
1733,"Graffiti Tracking: 2800-2850 Ocean Park Blvd, Santa Monica, CA 90405, USA",594Graffiti,Mon Apr 02 22:06:34 +0000 2018,0,en
1734,"Graffiti Tracking: 1227 Wilshire Blvd, Santa Monica, CA 90403, USA",594Graffiti,Mon Apr 02 15:57:21 +0000 2018,0,en
1735,"A crash has the carpool and three left lanes blocked. in #WestLa on I-405 NB at Santa Monica Blvd, stopped traffic back to Hwy 90 #LAtraffic",TotalTrafficLA,Fri Mar 30 22:20:30 +0000 2018,0,en
1736,"Graffiti Tracking: 1234 Wilshire Blvd, Santa Monica, CA 90403, USA",594Graffiti,Fri Mar 30 15:14:37 +0000 2018,0,en
1737,"Graffiti Tracking: 1808 Wilshire Blvd, Santa Monica, CA 90403, USA",594Graffiti,Fri Mar 30 14:54:17 +0000 2018,0,en
1738,"Graffiti Tracking: 10 Ocean Park Blvd, Santa Monica, CA 90405, USA",594Graffiti,Fri Mar 30 14:44:50 +0000 2018,0,en
1739,"Graffiti Tracking: 405 Olympic Blvd, Santa Monica, CA 90401, USA",594Graffiti,Thu Mar 29 19:59:22 +0000 2018,0,en
1740,"Graffiti Tracking: 10 Ocean Park Blvd, Santa Monica, CA 90405, USA",594Graffiti,Thu Mar 29 15:19:12 +0000 2018,0,en
1741,"Graffiti Tracking: 1658-1660 Lincoln Blvd, Santa Monica, CA 90404, USA",594Graffiti,Thu Mar 29 15:06:34 +0000 2018,0,en
1742,"Crash blocking the carpool lane in #WestLa on I-405 NB at Santa Monica Blvd, stopped traffic back to Braddock Dr, delay of 30 mins",TotalTrafficLA,Thu Mar 29 00:29:22 +0000 2018,0,en
1743,Santa Monica Blvd @Honda of Hollywood https://www.instagram.com/p/Bg4em2kl5Ex/,iona1010,Wed Mar 28 21:56:55 +0000 2018,0,en
1744,"Graffiti Tracking: 606 Wilshire Blvd, Santa Monica, CA 90401, USA",594Graffiti,Wed Mar 28 20:41:43 +0000 2018,0,en
1745,"Graffiti Tracking: 620 Wilshire Blvd, Santa Monica, CA 90401, USA",594Graffiti,Wed Mar 28 20:41:21 +0000 2018,0,en
1746,"Graffiti Tracking: 804 Ocean Park Blvd, Santa Monica, CA 90405, USA",594Graffiti,Wed Mar 28 15:43:31 +0000 2018,0,en
1747,"Graffiti Tracking: 10 Ocean Park Blvd, Santa Monica, CA 90405, USA",594Graffiti,Wed Mar 28 14:50:13 +0000 2018,0,en
1748,"Graffiti Tracking: 1-99 Ocean Park Blvd, Santa Monica, CA 90405, USA",594Graffiti,Wed Mar 28 14:50:13 +0000 2018,0,en
1749,"Graffiti Tracking: 332 Pico Blvd, Santa Monica, CA 90405, USA",594Graffiti,Wed Mar 28 14:34:00 +0000 2018,0,en
1750,"Graffiti Tracking: 1865 Lincoln Blvd, Santa Monica, CA 90404, USA",594Graffiti,Wed Mar 28 14:29:49 +0000 2018,0,en
1751,"Graffiti Tracking: 3211-3399 Olympic Blvd, Santa Monica, CA 90404, USA",594Graffiti,Tue Mar 27 21:51:21 +0000 2018,0,en
1752,"Graffiti Tracking: 2910 Wilshire Blvd, Santa Monica, CA 90403, USA",594Graffiti,Tue Mar 27 14:45:52 +0000 2018,0,en
1753,"Graffiti Tracking: 2835 Wilshire Blvd, Santa Monica, CA 90403, USA",594Graffiti,Tue Mar 27 14:28:53 +0000 2018,0,en
1754,"Graffiti Tracking: 1925 Cloverfield Blvd, Santa Monica, CA 90404, USA",594Graffiti,Tue Mar 27 06:00:09 +0000 2018,0,en
1755,"Graffiti Tracking: 1611-1615 Wilshire Blvd, Santa Monica, CA 90403, USA",594Graffiti,Mon Mar 26 17:03:55 +0000 2018,0,en
1756,"Graffiti Tracking: 10 Ocean Park Blvd, Santa Monica, CA 90405, USA",594Graffiti,Mon Mar 26 15:26:24 +0000 2018,0,en
1757,"Tomorrow The Baila Baila Banda plays at Mc Cabes Guitar Shop on 3101 Pico Blvd, Santa Monica CA… https://www.instagram.com/p/BguhbKEHXzO/",bailabailamusic,Sun Mar 25 00:58:05 +0000 2018,0,en
1758,"!! sig alert !! a car is on fire and blocking the two right lanes. in #SantaMonica on 10 WB before Lincoln Blvd, ... http://bit.ly/10F395r",TotalTrafficLA,Sat Mar 24 21:23:01 +0000 2018,0,en
1759,"!! sig alert !! a crash is blocking the two right lanes. in #SantaMonica on 10 WB before Lincoln Blvd, stopped traffic back to Centinela Ave",TotalTrafficLA,Sat Mar 24 21:21:25 +0000 2018,0,en
1760,"!! work zone !! a crash is blocking the two righ lanes. in #SantaMonica on 10 WB before Lincoln Blvd, stopped traffic back to Centinela Ave",TotalTrafficLA,Sat Mar 24 21:20:53 +0000 2018,0,en
1761,"Graffiti Tracking: 925 Wilshire Blvd, Santa Monica, CA 90401, USA",594Graffiti,Fri Mar 23 20:45:48 +0000 2018,0,en
1762,"Graffiti Tracking: 1649 Cloverfield Blvd, Santa Monica, CA 90404, USA",594Graffiti,Fri Mar 23 17:03:13 +0000 2018,0,en
1763," (@Metro Bus - 4/704 (La Cienega Blvd &amp;amp; Santa Monica Blvd) in West Hollywood, CA) https://www.swarmapp.com/c/la97b9Pi2Ib",kentmcc,Fri Mar 23 02:23:57 +0000 2018,0,en
1764,"Graffiti Tracking: 2456-2458 Ocean Park Blvd, Santa Monica, CA 90405, USA",594Graffiti,Thu Mar 22 18:09:38 +0000 2018,0,en
1765,"Graffiti Tracking: 804 Ocean Park Blvd, Santa Monica, CA 90405, USA",594Graffiti,Thu Mar 22 17:11:22 +0000 2018,0,en
1766,"Graffiti Tracking: 181-199 Ocean Park Blvd, Santa Monica, CA 90405, USA",594Graffiti,Thu Mar 22 15:23:54 +0000 2018,0,en
1767,"Earlier stalled car moved out of lanes in #EchoPark on US-101 SB before Benton Wy, stopped traffic back to Santa Monica Blvd #LAtraffic",TotalTrafficLA,Wed Mar 21 21:36:52 +0000 2018,0,en
1768,"Stalled car in the left lane in #EchoPark on US-101 SB before Benton Wy, stopped traffic back to Santa Monica Blvd, delay of 18 mins",TotalTrafficLA,Wed Mar 21 21:30:34 +0000 2018,0,en
1769,"Graffiti Tracking: 1625-1699 Olympic Blvd, Santa Monica, CA 90404, USA",594Graffiti,Wed Mar 21 17:04:15 +0000 2018,0,en
1770,"Graffiti Tracking: 1741 Ocean Park Blvd, Santa Monica, CA 90405, USA",594Graffiti,Wed Mar 21 15:36:39 +0000 2018,0,en
1771,"A crash has the carpool left lane blocked in #CulverCity on I-405 SB at Venice Blvd, stopped traffic back to Santa Monica Blvd #LAtraffic",TotalTrafficLA,Wed Mar 21 03:05:55 +0000 2018,0,en
1772,"A crash has the carpool and left lane blocked in #CulverCity on I-405 SB at Venice Blvd, stopped traffic back to Santa Monica Blvd",TotalTrafficLA,Wed Mar 21 02:48:16 +0000 2018,0,en
1773,"Graffiti Tracking: Christopher Columbus Transcontinental Hwy & I-10 & Cloverfield Blvd, Santa Monica, CA 90404, USA",594Graffiti,Mon Mar 19 19:14:07 +0000 2018,0,en
1774,"Graffiti Tracking: 431 Wilshire Blvd, Santa Monica, CA 90401, USA",594Graffiti,Mon Mar 19 17:45:18 +0000 2018,0,en
1775,"Graffiti Tracking: 10 Ocean Park Blvd, Santa Monica, CA 90405, USA",594Graffiti,Mon Mar 19 15:00:47 +0000 2018,0,en
1776,"I'm at Starbucks 8951 Santa Monica Blvd in West Hollywood, CA https://www.swarmapp.com/c/4otuo7aZchC",geocartex,Mon Mar 19 14:34:44 +0000 2018,0,en
1777,"Graffiti Tracking: 1743 Olympic Blvd, Santa Monica, CA 90404, USA",594Graffiti,Mon Mar 19 14:30:19 +0000 2018,0,en
1778,"Earlier stalled car moved out of lanes in #Hollywood on US-101 NB before Sunset Blvd, stopped traffic back to Santa Monica Blvd #LAtraffic",TotalTrafficLA,Fri Mar 16 23:52:42 +0000 2018,0,en
1779,"Stalled van in the right lane in #Hollywood on US-101 NB before Sunset Blvd, stopped traffic back to Santa Monica Blvd, delay of 8 mins",TotalTrafficLA,Fri Mar 16 23:45:38 +0000 2018,0,en
1780,"Graffiti Tracking: 1743 Lincoln Blvd, Santa Monica, CA 90404, USA",594Graffiti,Fri Mar 16 20:47:17 +0000 2018,0,en
1781,"I'm at Starbucks 8951 Santa Monica Blvd in West Hollywood, CA https://www.swarmapp.com/c/clE491OYAzX",seanmfranklin,Fri Mar 16 15:29:28 +0000 2018,0,en
1782,"Graffiti Tracking: 2501 Wilshire Blvd, Santa Monica, CA 90403, USA",594Graffiti,Fri Mar 16 13:26:47 +0000 2018,0,en
1783,"A crash has the two left lanes blocked. in #SepulvedaPass on I-405 NB before Getty Ctr Dr, stopped traffic back to Santa Monica Blvd",TotalTrafficLA,Fri Mar 16 03:35:48 +0000 2018,0,en
1784,"Justin David Presents: FRIDAY March 30 / 8PM – 2AM / $6 DJ Matthew Pernicano + Danny Lethal Hosts: Jeff Rasul • Jeremy Lucido • Shawn Morales Eagle Los Angeles 4219 Santa Monica Blvd, Los Angeles, CA 90029 Grunt https://www.facebook.com/events/1956054811326469/",gay_losangeles,Fri Mar 16 02:20:03 +0000 2018,0,en
1785,"I'm at Santa Monica And San Vicente Blvd in West Hollywood, CA https://www.swarmapp.com/c/enVw9v5sbUn",edmaditya,Thu Mar 15 00:28:25 +0000 2018,0,en
1786,"Earlier stalled car moved out of lanes in #Hollywood on US-101 NB at Cahuenga Blvd, stopped traffic back to Santa Monica Blvd #LAtraffic",TotalTrafficLA,Thu Mar 15 00:27:19 +0000 2018,0,en
1787,"Stalled car in the middle lane in #Hollywood on US-101 NB at Cahuenga Blvd, stopped traffic back to Santa Monica Blvd, delay of 18 mins",TotalTrafficLA,Thu Mar 15 00:18:20 +0000 2018,0,en
1788,"I'm at Santa Monica And San Vicente Blvd in West Hollywood, CA https://www.swarmapp.com/c/92bRmbWj2iI",edmaditya,Wed Mar 14 22:13:47 +0000 2018,0,en
1789,"Graffiti Tracking: 804 Ocean Park Blvd, Santa Monica, CA 90405, USA",594Graffiti,Wed Mar 14 16:51:22 +0000 2018,0,en
1790,"I'm at Starbucks 8951 Santa Monica Blvd in West Hollywood, CA https://www.swarmapp.com/c/82ZZdCAwXjN",seanmfranklin,Wed Mar 14 15:55:32 +0000 2018,0,en
1791,"Graffiti Tracking: 760-768 Ocean Park Blvd, Santa Monica, CA 90405, USA",594Graffiti,Tue Mar 13 15:34:54 +0000 2018,0,en
1792,"I'm at Starbucks 8951 Santa Monica Blvd in West Hollywood, CA ",geocartex,Tue Mar 13 15:31:53 +0000 2018,0,en
1793,"Graffiti Tracking: 1 Ocean Park Blvd, Santa Monica, CA 90405, USA",594Graffiti,Tue Mar 13 15:16:03 +0000 2018,0,en
1794,"Graffiti Tracking: 2622 Lincoln Blvd, Santa Monica, CA 90405, USA",594Graffiti,Tue Mar 13 15:08:56 +0000 2018,0,en
1795,"Graffiti Tracking: 1808 Lincoln Blvd, Santa Monica, CA 90404, USA",594Graffiti,Tue Mar 13 14:53:24 +0000 2018,0,en
1796,"Graffiti Tracking: 1-99 Ocean Park Blvd, Santa Monica, CA 90405, USA",594Graffiti,Tue Mar 13 14:52:57 +0000 2018,0,en
1797,"Graffiti Tracking: 188-198 Ocean Park Blvd, Santa Monica, CA 90405, USA",594Graffiti,Tue Mar 13 14:52:49 +0000 2018,0,en
1798,As seen today on Santa Monica Blvd in #beverlyhills — an #antitrumpprotest held at Beverly… https://www.instagram.com/p/BgQGI-VH4vn/,EffieMagazine,Tue Mar 13 05:22:26 +0000 2018,0,en
1799,"From Santa Monica Blvd, with love! #myunicornlife #teampixel . . . . . . #discoverla… https://www.instagram.com/p/BgQAz5XBBGi/",CREATEmh,Tue Mar 13 04:35:52 +0000 2018,0,en
1800,"Stalled truck blocking the second lane form the left in #EchoPark on US-101 SB at Glendale Blvd, stopped traffic back to Santa Monica Blvd",TotalTrafficLA,Mon Mar 12 22:50:57 +0000 2018,0,en
1801,"Graffiti Tracking: 1801 Lincoln Blvd, Santa Monica, CA 90404, USA",594Graffiti,Mon Mar 12 17:05:46 +0000 2018,0,en
1802,"I'm at Starbucks 8951 Santa Monica Blvd in West Hollywood, CA https://www.swarmapp.com/c/bjvkZ18wxpm",seanmfranklin,Mon Mar 12 15:45:03 +0000 2018,0,en
1803,"Graffiti Tracking: 10 Ocean Park Blvd, Santa Monica, CA 90405, USA",594Graffiti,Mon Mar 12 14:46:04 +0000 2018,0,en
1804,"Graffiti Tracking: 1433-1599 Olympic Blvd, Santa Monica, CA 90404, USA",594Graffiti,Fri Mar 09 20:54:57 +0000 2018,0,en
1805,"I'm at Starbucks 8951 Santa Monica Blvd in West Hollywood, CA https://www.swarmapp.com/c/dERnDiJXuCA",seanmfranklin,Fri Mar 09 16:30:42 +0000 2018,0,en
1806,"Graffiti Tracking: 181-199 Ocean Park Blvd, Santa Monica, CA 90405, USA",594Graffiti,Thu Mar 08 16:38:40 +0000 2018,0,en
1807,"Graffiti Tracking: 2101 Lincoln Blvd, Santa Monica, CA 90405, USA",594Graffiti,Thu Mar 08 16:14:06 +0000 2018,0,en
1808,"Moaner! Tuesday March 13th. Gold Diggers 5632 Santa Monica blvd, East Hollywood 90038… https://www.instagram.com/p/BgCOyo5H0RY/",charlielemindu,Wed Mar 07 20:08:40 +0000 2018,0,en
1809,"I'm at Starbucks 8951 Santa Monica Blvd in West Hollywood, CA https://www.swarmapp.com/c/aNaryvpX1ds",seanmfranklin,Wed Mar 07 16:58:12 +0000 2018,0,en
1810,"Graffiti Tracking: 10 Ocean Park Blvd, Santa Monica, CA 90405, USA",594Graffiti,Wed Mar 07 15:55:59 +0000 2018,0,en
1811,"Graffiti Tracking: 2901 Ocean Park Blvd, Santa Monica, CA 90405, USA",594Graffiti,Wed Mar 07 15:28:44 +0000 2018,0,en
1812,"Graffiti Tracking: 1919-1925 Cloverfield Blvd, Santa Monica, CA 90404, USA",594Graffiti,Tue Mar 06 21:26:14 +0000 2018,0,en
1813,"Graffiti Tracking: 1919 Cloverfield Blvd, Santa Monica, CA 90404, USA",594Graffiti,Tue Mar 06 21:26:00 +0000 2018,0,en
1814,"Graffiti Tracking: 1914 Cloverfield Blvd, Santa Monica, CA 90404, USA",594Graffiti,Tue Mar 06 18:46:57 +0000 2018,0,en
1815,"Graffiti Tracking: 2860 Exposition Blvd, Santa Monica, CA 90404, USA",594Graffiti,Tue Mar 06 15:25:06 +0000 2018,0,en
1816,"Graffiti Tracking: 2703 Wilshire Blvd, Santa Monica, CA 90403, USA",594Graffiti,Tue Mar 06 07:01:40 +0000 2018,0,en
1817,"Graffiti Tracking: 815 Ocean Park Blvd, Santa Monica, CA 90405, USA",594Graffiti,Tue Mar 06 07:01:07 +0000 2018,0,en
1818,"Graffiti Tracking: 1420 Wilshire Blvd, Santa Monica, CA 90403, USA",594Graffiti,Mon Mar 05 22:48:11 +0000 2018,0,en
1819,"!! sigalert !! crash in the carpool lane in #WestLa on I-405 NB after Wilshire Blvd, stopped traffic back to Santa Monica Blvd #LAtraffic",TotalTrafficLA,Mon Mar 05 21:48:17 +0000 2018,0,en
1820,"Graffiti Tracking: 2634 Wilshire Blvd, Santa Monica, CA 90403, USA",594Graffiti,Mon Mar 05 21:13:33 +0000 2018,0,en
1821,"Graffiti Tracking: 2525 Wilshire Blvd, Santa Monica, CA 90403, USA",594Graffiti,Mon Mar 05 20:55:27 +0000 2018,0,en
1822,"Graffiti Tracking: 1074-1098 Olympic Blvd, Santa Monica, CA 90404, USA",594Graffiti,Mon Mar 05 16:49:12 +0000 2018,0,en
1823,"Graffiti Tracking: 1051-1099 Olympic Blvd, Santa Monica, CA 90404, USA",594Graffiti,Mon Mar 05 16:38:50 +0000 2018,0,en
1824,"Graffiti Tracking: 1865 Lincoln Blvd, Santa Monica, CA 90404, USA",594Graffiti,Mon Mar 05 15:52:12 +0000 2018,0,en
1825,"Graffiti Tracking: 1334 Lincoln Blvd, Santa Monica, CA 90401, USA",594Graffiti,Mon Mar 05 15:45:27 +0000 2018,0,en
1826,"Graffiti Tracking: 1101 Olympic Blvd, Santa Monica, CA 90404, USA",594Graffiti,Mon Mar 05 15:36:51 +0000 2018,0,en
1827,"Graffiti Tracking: 1301 Olympic Blvd, Santa Monica, CA 90404, USA",594Graffiti,Mon Mar 05 15:33:42 +0000 2018,0,en
1828,"A crash has all lanes blocked. in #Hollywood on US-101 NB before Santa Monica Blvd, stopped traffic back to Melrose Ave #LAtraffic",TotalTrafficLA,Sat Mar 03 10:24:29 +0000 2018,0,en
1829,"Graffiti Tracking: 2410 Wilshire Blvd, Santa Monica, CA 90403, USA",594Graffiti,Sat Mar 03 07:00:09 +0000 2018,0,en
1830,"Stalled car in the second lane from the left in #WestLa on I-405 SB before Olympic Blvd, stopped traffic back to Santa Monica Blvd",TotalTrafficLA,Sat Mar 03 02:27:55 +0000 2018,0,en
1831,"I'm at Starbucks 8951 Santa Monica Blvd in West Hollywood, CA https://www.swarmapp.com/c/cSazRpazlwJ",seanmfranklin,Fri Mar 02 17:03:30 +0000 2018,0,en
1832,"Graffiti Tracking: 1901-1919 Cloverfield Blvd, Santa Monica, CA 90404, USA",594Graffiti,Thu Mar 01 22:42:53 +0000 2018,0,en
1833,"Graffiti Tracking: 1301 Olympic Blvd, Santa Monica, CA 90404, USA",594Graffiti,Thu Mar 01 21:52:30 +0000 2018,0,en
1834,"Graffiti Tracking: 1903 Olympic Blvd, Santa Monica, CA 90404, USA",594Graffiti,Thu Mar 01 21:15:37 +0000 2018,0,en
1835,"""Until the sun comes up on Santa Monica Boulevard.."" @Santa Monica, California https://www.instagram.com/p/Bnq7JvSHigg/?utm_source=ig_twitter_share&amp;igshid=1hdezocj7c4ed",frederic_aj,Thu Sep 13 15:05:43 +0000 2018,0,en
1836,We found a friend on Santa Monica Boulevard! colleen3mclaughlin @Three Clubs https://www.instagram.com/p/Bnm_t2fhdGt/?utm_source=ig_twitter_share&amp;igshid=1wfhkg22esuv3,AlexSingsOnline,Wed Sep 12 02:28:36 +0000 2018,0,en
